time,gvc,water
171.138,8.13218,7.6
171.216,8.12992,7.6
171.3,8.13305,7.6
171.384,8.13384,7.6
171.468,8.13701,7.6
171.552,8.13727,7.6
171.636,8.13639,7.6
171.72,8.13432,7.6
171.804,8.13282,7.6
171.888,8.13146,7.6
171.966,8.1287,7.6
172.05,8.12596,7.6
172.134,8.12306,7.6
172.218,8.12963,7.6
172.302,8.13454,7.6
172.386,8.13776,7.6
172.47,8.14049,7.6
172.554,8.14165,7.6
172.638,8.1431,7.6
172.716,8.1459,7.6
172.8,8.14838,7.6
172.884,8.15101,7.6
172.968,8.15696,7.6
173.052,8.15397,7.6
173.136,8.16045,7.6
173.22,8.15904,7.6
173.304,8.16134,7.6
173.388,8.16189,7.6
173.466,8.16043,7.6
173.55,8.16123,7.6
173.634,8.163,7.6
173.718,8.16446,7.6
173.802,8.16691,7.6
173.886,8.17446,7.6
173.97,8.17932,7.6
174.054,8.1884,7.6
174.138,8.19715,7.6
174.216,8.20282,7.6
174.3,8.20015,7.6
174.384,8.20419,7.6
174.468,8.20293,7.6
174.552,8.19981,7.6
174.636,8.20715,7.6
174.72,8.20322,7.6
174.804,8.20389,7.6
174.888,8.20557,7.6
174.966,8.20667,7.6
175.05,8.20377,7.6
175.134,8.19783,7.6
175.218,8.19781,7.6
175.302,8.19238,7.6
175.386,8.18961,7.6
175.47,8.18445,7.6
175.554,8.18103,7.6
175.638,8.18362,7.6
175.716,8.18432,7.6
175.8,8.18164,7.6
175.884,8.18476,7.6
175.968,8.18287,7.6
176.052,8.18802,7.6
176.136,8.18197,7.6
176.22,8.18661,7.6
176.304,8.18953,7.6
176.388,8.18963,7.6
176.466,8.19044,7.6
176.55,8.19627,7.6
176.634,8.20123,7.6
176.718,8.20413,7.6
176.802,8.2119,7.6
176.886,8.21423,7.6
176.97,8.22125,7.6
177.054,8.22062,7.6
177.138,8.22764,7.6
177.216,8.22957,7.6
177.3,8.22981,7.6
177.384,8.2302,7.6
177.468,8.22621,7.6
177.552,8.22731,7.6
177.636,8.23638,7.6
177.72,8.24081,7.6
177.804,8.24319,7.6
177.888,8.2544,7.6
177.966,8.26232,7.6
178.05,8.26977,7.6
178.134,8.27487,7.6
178.218,8.27917,7.6
178.302,8.28119,7.6
178.386,8.28771,7.6
178.47,8.29011,7.6
178.554,8.29087,7.6
178.638,8.2954,7.6
178.716,8.30456,7.6
178.8,8.30322,7.6
178.884,8.31224,7.6
178.968,8.31768,7.6
179.052,8.31969,7.6
179.136,8.32274,7.6
179.22,8.32661,7.6
179.304,8.32912,7.6
179.388,8.33043,7.6
179.466,8.33398,7.6
179.55,8.33898,7.6
179.634,8.33609,7.6
179.718,8.34103,7.6
179.802,8.34543,7.6
179.886,8.34605,7.6
179.97,8.34971,7.6
180.054,8.34989,7.6
180.138,8.3537,7.6
180.216,8.35905,7.6
180.3,8.35924,7.6
180.384,8.36133,7.6
180.468,8.36148,7.6
180.552,8.36069,7.6
180.636,8.36551,7.6
180.72,8.36896,7.6
180.804,8.37048,7.6
180.888,8.3735,7.6
180.966,8.37533,7.6
181.05,8.37723,7.6
181.134,8.38157,7.6
181.218,8.38456,7.6
181.302,8.38639,7.6
181.386,8.39515,7.6
181.47,8.39469,7.6
181.554,8.40605,7.6
181.638,8.40108,7.6
181.716,8.40912,7.6
181.8,8.40547,7.6
181.884,8.40243,7.6
181.968,8.39705,7.6
182.052,8.39069,7.6
182.136,8.38931,7.6
182.22,8.38744,7.6
182.304,8.38723,7.6
182.388,8.38572,7.6
182.466,8.38899,7.6
182.55,8.38461,7.6
182.634,8.38729,7.6
182.718,8.391,7.6
182.802,8.39395,7.6
182.886,8.39703,7.6
182.97,8.39931,7.6
183.054,8.40713,7.6
183.138,8.40157,7.6
183.216,8.40748,7.6
183.3,8.41205,7.6
183.384,8.41088,7.6
183.468,8.41278,7.6
183.552,8.41481,7.6
183.636,8.42149,7.6
183.72,8.42443,7.6
183.804,8.42571,7.6
183.888,8.42334,7.6
183.966,8.42254,7.6
184.05,8.42337,7.6
184.134,8.4215,7.6
184.218,8.41565,7.6
184.302,8.42973,7.6
184.386,8.46051,7.6
184.47,8.47081,7.6
184.554,8.46831,7.6
184.638,8.46424,7.6
184.716,8.46145,7.6
184.8,8.45792,7.6
184.884,8.45663,7.6
184.968,8.45285,7.6
185.052,8.44646,7.6
185.136,8.44442,7.6
185.22,8.43411,7.6
185.304,8.43177,7.6
185.388,8.42774,7.6
185.466,8.42589,7.6
185.55,8.42779,7.6
185.634,8.42463,7.6
185.718,8.42673,7.6
185.802,8.42854,7.6
185.886,8.4342,7.6
185.97,8.43375,7.6
186.054,8.43895,7.6
186.138,8.44418,7.6
186.216,8.44534,7.6
186.3,8.44801,7.6
186.384,8.44993,7.6
186.468,8.45349,7.6
186.552,8.45209,7.6
186.636,8.45321,7.6
186.72,8.45431,7.6
186.804,8.45342,7.6
186.888,8.456,7.6
186.966,8.45441,7.6
187.05,8.45616,7.6
187.134,8.45606,7.6
187.218,8.45874,7.6
187.302,8.46033,7.6
187.386,8.46337,7.6
187.47,8.46333,7.6
187.554,8.4658,7.6
187.638,8.47094,7.6
187.716,8.47101,7.6
187.8,8.47171,7.6
187.884,8.47192,7.6
187.968,8.46608,7.6
188.052,8.47167,7.6
188.136,8.47846,7.6
188.22,8.47338,7.6
188.304,8.46893,7.6
188.388,8.46344,7.6
188.466,8.46431,7.6
188.55,8.46273,7.6
188.634,8.46106,7.6
188.718,8.46149,7.6
188.802,8.46069,7.6
188.886,8.46053,7.6
188.97,8.45909,7.6
189.054,8.45888,7.6
189.138,8.45899,7.6
189.216,8.45925,7.6
189.3,8.46044,7.6
189.384,8.45979,7.6
189.468,8.45974,7.6
189.552,8.45949,7.6
189.636,8.46126,7.6
189.72,8.46326,7.6
189.804,8.46526,7.6
189.888,8.46508,7.6
189.966,8.46497,7.6
190.05,8.46961,7.6
190.134,8.46849,7.6
190.218,8.47259,7.6
190.302,8.47562,7.6
190.386,8.47832,7.6
190.47,8.4802,7.6
190.554,8.4806,7.6
190.638,8.47905,7.6
190.716,8.47747,7.6
190.8,8.47258,7.6
190.884,8.46952,7.6
190.968,8.46589,7.6
191.052,8.46363,7.6
191.136,8.46211,7.6
191.22,8.46104,7.6
191.304,8.46101,7.6
191.388,8.46214,7.6
191.466,8.4601,7.6
191.55,8.45904,7.6
191.634,8.46119,7.6
191.718,8.4635,7.6
191.802,8.4641,7.6
191.886,8.4656,7.6
191.97,8.46423,7.6
192.054,8.46113,7.6
192.138,8.45697,7.6
192.216,8.4537,7.6
192.3,8.45317,7.6
192.384,8.45154,7.6
192.468,8.44455,7.6
192.552,8.44412,7.6
192.636,8.4421,7.6
192.72,8.43861,7.6
192.804,8.4386,7.6
192.888,8.43973,7.6
192.966,8.4412,7.6
193.05,8.44035,7.6
193.134,8.44384,7.6
193.218,8.44573,7.6
193.302,8.45045,7.6
193.386,8.45217,7.6
193.47,8.45628,7.6
193.554,8.4554,7.6
193.638,8.4594,7.6
193.716,8.4626,7.6
193.8,8.46377,7.6
193.884,8.46726,7.6
193.968,8.46674,7.6
194.052,8.46804,7.6
194.136,8.46491,7.6
194.22,8.46538,7.6
194.304,8.46699,7.6
194.388,8.46826,7.6
194.466,8.46874,7.6
194.55,8.46621,7.6
194.634,8.45674,7.6
194.718,8.45159,7.6
194.802,8.45308,7.6
194.886,8.45628,7.6
194.97,8.45979,7.6
195.054,8.46097,7.6
195.138,8.46286,7.6
195.216,8.46139,7.6
195.3,8.46114,7.6
195.384,8.46191,7.6
195.468,8.46192,7.6
195.552,8.46209,7.6
195.636,8.46528,7.6
195.72,8.46378,7.6
195.804,8.46378,7.6
195.888,8.46548,7.6
195.966,8.46493,7.6
196.05,8.46744,7.6
196.134,8.46691,7.6
196.218,8.46592,7.6
196.302,8.46807,7.6
196.386,8.46816,7.6
196.47,8.46849,7.6
196.554,8.47193,7.6
196.638,8.47295,7.6
196.716,8.47509,7.6
196.8,8.48041,7.6
196.884,8.4799,7.6
196.968,8.48133,7.6
197.052,8.48467,7.6
197.136,8.50333,7.6
197.22,8.53501,7.6
197.304,8.53766,7.6
197.388,8.53164,7.6
197.466,8.52958,7.6
197.55,8.52788,7.6
197.634,8.52172,7.6
197.718,8.521,7.6
197.802,8.5186,7.6
197.886,8.52029,7.6
197.97,8.51921,7.6
198.054,8.5195,7.6
198.138,8.52057,7.6
198.216,8.52376,7.6
198.3,8.5204,7.6
198.384,8.52455,7.6
198.468,8.52386,7.6
198.552,8.52699,7.6
198.636,8.52598,7.6
198.72,8.52811,7.6
198.804,8.52959,7.6
198.888,8.52979,7.6
198.966,8.533,7.6
199.05,8.53099,7.6
199.134,8.53082,7.6
199.218,8.53404,7.6
199.302,8.53404,7.6
199.386,8.53694,7.6
199.47,8.53428,7.6
199.554,8.53673,7.6
199.638,8.53316,7.6
199.716,8.53783,7.6
199.8,8.53703,7.6
199.884,8.5344,7.6
199.968,8.53128,7.6
200.052,8.52168,7.6
200.136,8.51388,7.6
200.22,8.50018,7.6
200.304,8.49215,7.6
200.388,8.48305,7.6
200.466,8.48083,7.6
200.55,8.47603,7.6
200.634,8.47467,7.6
200.718,8.47354,7.6
200.802,8.47602,7.6
200.886,8.47434,7.6
200.97,8.47771,7.6
201.054,8.47553,7.6
201.138,8.47909,7.6
201.216,8.47566,7.6
201.3,8.48117,7.6
201.384,8.48317,7.6
201.468,8.48887,7.6
201.552,8.48526,7.6
201.636,8.48542,7.6
201.72,8.48002,7.6
201.804,8.47433,7.6
201.888,8.47254,7.6
201.966,8.46797,7.6
202.05,8.46333,7.6
202.134,8.46246,7.6
202.218,8.464,7.6
202.302,8.46314,7.6
202.386,8.4633,7.6
202.47,8.46501,7.6
202.554,8.4676,7.6
202.638,8.46751,7.6
202.716,8.46939,7.6
202.8,8.46844,7.6
202.884,8.47291,7.6
202.968,8.47281,7.6
203.052,8.47462,7.6
203.136,8.47732,7.6
203.22,8.47895,7.6
203.304,8.48187,7.6
203.388,8.48506,7.6
203.466,8.4875,7.6
203.55,8.48836,7.6
203.634,8.48974,7.6
203.718,8.48512,7.6
203.802,8.4726,7.6
203.886,8.47228,7.6
203.97,8.49145,7.6
204.054,8.50407,7.6
204.138,8.51128,7.6
204.216,8.49944,7.6
0,8.61912,8.2
0.08334,8.61276,8.2
0.16662,8.61471,8.2
0.24996,8.61396,8.2
0.3333,8.61434,8.2
0.41664,8.61937,8.2
0.49998,8.61299,8.2
0.58332,8.61746,8.2
0.66666,8.62073,8.2
0.75,8.629,8.2
0.83334,8.6164,8.2
0.91662,8.62091,8.2
0.99996,8.63236,8.2
1.0833,8.62944,8.2
1.16664,8.6368,8.2
1.24998,8.64318,8.2
1.33332,8.63281,8.2
1.41666,8.64365,8.2
1.5,8.64188,8.2
1.58334,8.64195,8.2
1.66662,8.63956,8.2
1.74996,8.64217,8.2
1.8333,8.63419,8.2
1.91664,8.64019,8.2
1.99998,8.6206,8.2
2.08332,8.62209,8.2
2.16666,8.62394,8.2
2.25,8.62481,8.2
2.33334,8.62446,8.2
2.41662,8.62676,8.2
2.49996,8.63038,8.2
2.5833,8.6228,8.2
2.66664,8.62404,8.2
2.74998,8.61804,8.2
2.83332,8.6175,8.2
2.91666,8.61896,8.2
3,8.60688,8.2
3.08334,8.6094,8.2
3.16662,8.61346,8.2
3.24996,8.60501,8.2
3.3333,8.6078,8.2
3.41664,8.60786,8.2
3.49998,8.60313,8.2
3.58332,8.60805,8.2
3.66666,8.59063,8.2
3.75,8.59079,8.2
3.83334,8.59669,8.2
3.91662,8.59572,8.2
3.99996,8.60071,8.2
4.0833,8.62124,8.2
4.16664,8.64216,8.2
4.24998,8.64608,8.2
4.33332,8.65306,8.2
4.41666,8.64827,8.2
4.5,8.65347,8.2
4.58334,8.65418,8.2
4.66662,8.65449,8.2
4.74996,8.65267,8.2
4.8333,8.65114,8.2
4.91664,8.65419,8.2
4.99998,8.64618,8.2
5.08332,8.65051,8.2
5.16666,8.6524,8.2
5.25,8.64587,8.2
5.33334,8.64275,8.2
5.41662,8.64892,8.2
5.49996,8.63408,8.2
5.5833,8.63932,8.2
5.66664,8.64437,8.2
5.74998,8.64831,8.2
5.83332,8.6468,8.2
5.91666,8.64888,8.2
6,8.64939,8.2
6.08334,8.64281,8.2
6.16662,8.64241,8.2
6.24996,8.64097,8.2
6.3333,8.63681,8.2
6.41664,8.62885,8.2
6.49998,8.63337,8.2
6.58332,8.63312,8.2
6.66666,8.63266,8.2
6.75,8.63604,8.2
6.83334,8.63556,8.2
6.91662,8.62506,8.2
6.99996,8.62645,8.2
7.0833,8.62505,8.2
7.16664,8.622,8.2
7.24998,8.62213,8.2
7.33332,8.61865,8.2
7.41666,8.61589,8.2
7.5,8.62338,8.2
7.58334,8.61234,8.2
7.66662,8.59893,8.2
7.74996,8.59668,8.2
7.8333,8.58637,8.2
7.91664,8.57949,8.2
7.99998,8.58229,8.2
8.08332,8.58282,8.2
8.16666,8.56845,8.2
8.25,8.56589,8.2
8.33334,8.56048,8.2
8.41662,8.57131,8.2
8.49996,8.58205,8.2
8.5833,8.6006,8.2
8.66664,8.59816,8.2
8.74998,8.59759,8.2
8.83332,8.59401,8.2
8.91666,8.59204,8.2
9,8.59088,8.2
9.08334,8.59332,8.2
9.16662,8.58561,8.2
9.24996,8.58789,8.2
9.3333,8.58693,8.2
9.41664,8.58545,8.2
9.49998,8.59117,8.2
9.58332,8.59645,8.2
9.66666,8.59649,8.2
9.75,8.60509,8.2
9.83334,8.60988,8.2
9.91662,8.61412,8.2
9.99996,8.62167,8.2
10.0833,8.61388,8.2
10.16664,8.61508,8.2
10.24998,8.61484,8.2
10.33332,8.61488,8.2
10.41666,8.61055,8.2
10.5,8.60453,8.2
10.58328,8.60224,8.2
10.66662,8.59496,8.2
10.74996,8.59282,8.2
10.8333,8.59418,8.2
10.91664,8.58975,8.2
10.99998,8.57798,8.2
11.08332,8.58297,8.2
11.16666,8.57632,8.2
11.25,8.57765,8.2
11.33334,8.57131,8.2
11.41662,8.57549,8.2
11.49996,8.56847,8.2
11.5833,8.57144,8.2
11.66664,8.56634,8.2
11.74998,8.56421,8.2
11.83332,8.56523,8.2
11.91666,8.56089,8.2
12,8.56182,8.2
12.08334,8.56059,8.2
12.16662,8.55672,8.2
12.24996,8.5537,8.2
12.3333,8.55586,8.2
12.41664,8.54508,8.2
12.49998,8.54509,8.2
12.58332,8.53865,8.2
12.66666,8.53241,8.2
12.75,8.52982,8.2
12.83334,8.51959,8.2
12.91662,8.51807,8.2
12.99996,8.50691,8.2
13.0833,8.50207,8.2
13.16664,8.48642,8.2
13.24998,8.48301,8.2
13.33332,8.47547,8.2
13.41666,8.47022,8.2
13.5,8.46698,8.2
13.58334,8.45443,8.2
13.66662,8.45807,8.2
13.74996,8.45196,8.2
13.8333,8.44671,8.2
13.91664,8.44516,8.2
13.99998,8.44442,8.2
14.08332,8.43804,8.2
14.16666,8.4387,8.2
14.25,8.43724,8.2
14.33334,8.43223,8.2
14.41662,8.43248,8.2
14.49996,8.42327,8.2
14.5833,8.42032,8.2
14.66664,8.41224,8.2
14.74998,8.4053,8.2
14.83332,8.39654,8.2
14.91666,8.39669,8.2
15,8.38723,8.2
15.08334,8.3875,8.2
15.16662,8.3812,8.2
15.24996,8.37518,8.2
15.3333,8.37401,8.2
15.41664,8.37013,8.2
15.49998,8.36965,8.2
15.58332,8.36522,8.2
15.66666,8.36663,8.2
15.75,8.3523,8.2
15.83334,8.3479,8.2
15.91662,8.33757,8.2
15.99996,8.32997,8.2
16.0833,8.32525,8.2
16.16664,8.32234,8.2
16.24998,8.32083,8.2
16.33332,8.31534,8.2
16.41666,8.3139,8.2
16.5,8.30575,8.2
16.58334,8.30581,8.2
16.66662,8.30453,8.2
16.74996,8.30575,8.2
16.8333,8.30051,8.2
16.91664,8.30268,8.2
16.99998,8.2989,8.2
17.08332,8.29266,8.2
17.16666,8.28854,8.2
17.25,8.29226,8.2
17.33334,8.28919,8.2
17.41662,8.28454,8.2
17.49996,8.28604,8.2
17.5833,8.28436,8.2
17.66664,8.28598,8.2
17.74998,8.28095,8.2
17.83332,8.27989,8.2
17.91666,8.27812,8.2
18,8.27746,8.2
18.08334,8.2758,8.2
18.16662,8.27292,8.2
18.24996,8.26964,8.2
18.3333,8.26726,8.2
18.41664,8.26444,8.2
18.49998,8.26337,8.2
18.58332,8.25863,8.2
18.66666,8.25359,8.2
18.75,8.2506,8.2
18.83334,8.24549,8.2
18.91662,8.24075,8.2
18.99996,8.23039,8.2
19.0833,8.22551,8.2
19.16664,8.22023,8.2
19.24998,8.21315,8.2
19.33332,8.2068,8.2
19.41666,8.19003,8.2
19.5,8.18746,8.2
19.58334,8.18156,8.2
19.66662,8.17263,8.2
19.74996,8.15807,8.2
19.8333,8.14745,8.2
19.91664,8.14142,8.2
19.99998,8.12341,8.2
20.08332,8.1118,8.2
20.16666,8.10546,8.2
20.25,8.10747,8.2
20.33334,8.10047,8.2
20.41662,8.09652,8.2
20.49996,8.0939,8.2
20.5833,8.09096,8.2
20.66664,8.08932,8.2
20.74998,8.07989,8.2
20.83332,8.07678,8.2
20.91666,8.07812,8.2
21,8.0736,8.2
21.08334,8.0679,8.2
21.16662,8.06219,8.2
21.24996,8.05934,8.2
21.3333,8.0531,8.2
21.41664,8.04366,8.2
21.49998,8.03556,8.2
21.58332,8.02898,8.2
21.66666,8.02454,8.2
21.75,8.02123,8.2
21.83328,8.01849,8.2
21.91662,8.01372,8.2
21.99996,8.01618,8.2
22.0833,8.01657,8.2
22.16664,8.00843,8.2
22.24998,8.00589,8.2
22.33332,8.00606,8.2
22.41666,8.00116,8.2
22.5,7.99666,8.2
22.58334,7.99733,8.2
22.66662,7.99008,8.2
22.74996,7.98767,8.2
22.8333,7.98757,8.2
22.91664,7.98479,8.2
22.99998,7.98736,8.2
23.08332,7.98129,8.2
23.16666,7.98516,8.2
23.25,7.98199,8.2
23.33334,7.9836,8.2
23.41662,7.98855,8.2
23.49996,7.98696,8.2
23.5833,7.98788,8.2
23.66664,7.98895,8.2
23.74998,7.98901,8.2
23.83332,7.98571,8.2
23.91666,7.9832,8.2
24,7.98,8.2
24.08334,7.97611,8.2
24.16662,7.97089,8.2
24.24996,7.96957,8.2
24.3333,7.96597,8.2
24.41664,7.96509,8.2
24.49998,7.96131,8.2
24.58332,7.95632,8.2
24.66666,7.95602,8.2
24.75,7.95314,8.2
24.83334,7.94829,8.2
24.91662,7.94249,8.2
24.99996,7.93631,8.2
25.0833,7.92666,8.2
25.16664,7.92155,8.2
25.24998,7.91451,8.2
25.33332,7.91004,8.2
25.41666,7.90672,8.2
25.5,7.90284,8.2
25.58334,7.89956,8.2
25.66662,7.89209,8.2
25.74996,7.88118,8.2
25.8333,7.87793,8.2
25.91664,7.87403,8.2
25.99998,7.87009,8.2
26.08356,7.86127,8.2
26.16636,7.85709,8.2
26.24976,7.85413,8.2
26.33316,7.8446,8.2
26.41656,7.84251,8.2
26.49996,7.83921,8.2
26.58336,7.83583,8.2
26.66676,7.82749,8.2
26.75016,7.82297,8.2
26.83356,7.81845,8.2
26.91636,7.81231,8.2
26.99976,7.80884,8.2
27.08316,7.80308,8.2
27.16656,7.80809,8.2
27.24996,7.79057,8.2
27.33336,7.78133,8.2
27.41676,7.77359,8.2
27.50016,7.77037,8.2
27.58356,7.76563,8.2
27.66636,7.75437,8.2
27.74976,7.75188,8.2
27.83316,7.74276,8.2
27.91656,7.73728,8.2
27.99996,7.73294,8.2
28.08336,7.73228,8.2
28.16676,7.72876,8.2
28.25016,7.72725,8.2
28.33356,7.7239,8.2
28.41636,7.72209,8.2
28.49976,7.71904,8.2
28.58316,7.71314,8.2
28.66656,7.71185,8.2
28.74996,7.69886,8.2
28.83336,7.69372,8.2
28.91676,7.68688,8.2
29.00016,7.67582,8.2
29.08356,7.66972,8.2
29.16636,7.66506,8.2
29.24976,7.6538,8.2
29.33316,7.64938,8.2
29.41656,7.63937,8.2
29.49996,7.63398,8.2
29.58336,7.62974,8.2
29.66676,7.62326,8.2
29.75016,7.61656,8.2
29.83356,7.61224,8.2
29.91636,7.6077,8.2
29.99976,7.60577,8.2
30.08316,7.59951,8.2
30.16656,7.59741,8.2
30.24996,7.59587,8.2
30.33336,7.59236,8.2
30.41676,7.5888,8.2
30.50016,7.58068,8.2
30.58356,7.58202,8.2
30.66636,7.5716,8.2
30.74976,7.56819,8.2
30.83316,7.56464,8.2
30.91656,7.55877,8.2
30.99996,7.55356,8.2
31.08336,7.5506,8.2
31.16676,7.5477,8.2
31.25016,7.54559,8.2
31.33356,7.54339,8.2
31.41636,7.54175,8.2
31.49976,7.54017,8.2
31.58316,7.53852,8.2
31.66656,7.53485,8.2
31.74996,7.53108,8.2
31.83336,7.53638,8.2
31.91676,7.52179,8.2
32.00016,7.52247,8.2
32.08356,7.52185,8.2
32.16636,7.52201,8.2
32.24976,7.51839,8.2
32.33316,7.51902,8.2
32.41656,7.51683,8.2
32.49996,7.5126,8.2
32.58336,7.50986,8.2
32.66676,7.50797,8.2
32.75016,7.50469,8.2
32.83356,7.49701,8.2
32.91636,7.4978,8.2
32.99976,7.49096,8.2
33.08316,7.49168,8.2
33.16656,7.48352,8.2
33.24996,7.47913,8.2
33.33336,7.47709,8.2
33.41676,7.471,8.2
33.50016,7.46172,8.2
33.58356,7.46049,8.2
33.66636,7.46052,8.2
33.74976,7.44899,8.2
33.83316,7.44277,8.2
33.91656,7.44141,8.2
33.99996,7.44001,8.2
34.08336,7.43507,8.2
34.16676,7.43024,8.2
34.25016,7.42848,8.2
34.33356,7.42294,8.2
34.41636,7.41817,8.2
34.49976,7.41609,8.2
34.58316,7.41139,8.2
34.66656,7.41187,8.2
34.74996,7.40411,8.2
34.83336,7.40417,8.2
34.91676,7.4003,8.2
35.00016,7.39653,8.2
35.08356,7.39488,8.2
35.16636,7.39156,8.2
35.24976,7.38684,8.2
35.33316,7.3849,8.2
35.41656,7.37829,8.2
35.49996,7.37633,8.2
35.58336,7.36751,8.2
35.66676,7.36275,8.2
35.75016,7.36271,8.2
35.83356,7.35873,8.2
35.91636,7.35324,8.2
35.99976,7.35077,8.2
36.08316,7.34369,8.2
36.16656,7.34123,8.2
36.24996,7.3361,8.2
36.33336,7.3348,8.2
36.41676,7.33293,8.2
36.50016,7.31783,8.2
36.58356,7.31694,8.2
36.66636,7.31758,8.2
36.74976,7.31819,8.2
36.83316,7.31383,8.2
36.91656,7.31082,8.2
36.99996,7.31866,8.2
37.08336,7.31001,8.2
37.16676,7.31037,8.2
37.25016,7.32472,8.2
37.33356,7.32116,8.2
37.41636,7.33069,8.2
37.49976,7.34163,8.2
37.58316,7.34729,8.2
37.66656,7.35025,8.2
37.74996,7.35302,8.2
37.83336,7.35317,8.2
37.91676,7.35078,8.2
38.00016,7.34974,8.2
38.08356,7.35383,8.2
38.16636,7.35566,8.2
38.24976,7.35588,8.2
38.33316,7.3576,8.2
38.41656,7.35449,8.2
38.49996,7.35458,8.2
38.58336,7.35876,8.2
38.66676,7.35373,8.2
38.75016,7.35748,8.2
38.83356,7.35852,8.2
38.91636,7.35915,8.2
38.99976,7.35692,8.2
39.08316,7.35633,8.2
39.16656,7.35654,8.2
39.24996,7.35427,8.2
39.33336,7.35247,8.2
39.41676,7.35058,8.2
39.50016,7.34797,8.2
39.58356,7.34746,8.2
39.66636,7.34607,8.2
39.74976,7.34641,8.2
39.83316,7.34606,8.2
39.91656,7.34687,8.2
39.99996,7.34707,8.2
40.08336,7.34554,8.2
40.16676,7.34557,8.2
40.25016,7.34315,8.2
40.33356,7.34459,8.2
40.41636,7.33906,8.2
40.49976,7.33755,8.2
40.58316,7.33117,8.2
40.66656,7.32871,8.2
40.74996,7.32758,8.2
40.83336,7.32059,8.2
40.91676,7.31357,8.2
41.00016,7.31874,8.2
41.08356,7.315,8.2
41.16636,7.31097,8.2
41.24976,7.3152,8.2
41.33316,7.31334,8.2
41.41656,7.31379,8.2
41.49996,7.3123,8.2
41.58336,7.31292,8.2
41.66676,7.31175,8.2
41.75016,7.31198,8.2
41.83356,7.31284,8.2
41.91636,7.30848,8.2
41.99976,7.30757,8.2
42.08316,7.31001,8.2
42.16656,7.30799,8.2
42.24996,7.30748,8.2
42.33336,7.30717,8.2
42.41676,7.30472,8.2
42.50016,7.30243,8.2
42.58356,7.30101,8.2
42.66636,7.29384,8.2
42.74976,7.29298,8.2
42.83316,7.2909,8.2
42.91656,7.29068,8.2
42.99996,7.28724,8.2
43.08336,7.28475,8.2
43.16676,7.28167,8.2
43.25016,7.2822,8.2
43.33356,7.28314,8.2
43.41636,7.28278,8.2
43.49976,7.2778,8.2
43.58316,7.26976,8.2
43.66656,7.26765,8.2
43.74996,7.26765,8.2
43.83336,7.26923,8.2
43.91676,7.26475,8.2
44.00016,7.26427,8.2
44.08356,7.26381,8.2
44.16636,7.25958,8.2
44.24976,7.25651,8.2
44.33316,7.25469,8.2
44.41656,7.25195,8.2
44.49996,7.24957,8.2
44.58336,7.24632,8.2
44.66676,7.24488,8.2
44.75016,7.24033,8.2
44.83356,7.23806,8.2
44.91636,7.23453,8.2
44.99976,7.23218,8.2
45.08316,7.22885,8.2
45.16656,7.22728,8.2
45.24996,7.22386,8.2
45.33336,7.22245,8.2
45.41676,7.2136,8.2
45.50016,7.21338,8.2
45.58356,7.20887,8.2
45.66636,7.20772,8.2
45.74976,7.20062,8.2
45.83316,7.202,8.2
45.91656,7.20277,8.2
45.99996,7.19932,8.2
46.08336,7.19745,8.2
46.16676,7.19951,8.2
46.25016,7.19544,8.2
46.33356,7.19923,8.2
46.41636,7.19568,8.2
46.49976,7.19555,8.2
46.58316,7.19616,8.2
46.66656,7.19607,8.2
46.74996,7.19232,8.2
46.83336,7.19587,8.2
46.91676,7.19307,8.2
47.00016,7.18784,8.2
47.08356,7.18977,8.2
47.16636,7.18822,8.2
47.24976,7.18748,8.2
47.33316,7.18763,8.2
47.41656,7.18339,8.2
47.49996,7.18259,8.2
47.58336,7.18144,8.2
47.66676,7.18115,8.2
47.75016,7.18041,8.2
47.83356,7.18018,8.2
47.91636,7.17833,8.2
47.99976,7.17784,8.2
48.08316,7.17809,8.2
48.16656,7.17671,8.2
48.24996,7.17735,8.2
48.33336,7.17506,8.2
48.41676,7.17505,8.2
48.50016,7.1747,8.2
48.58356,7.1746,8.2
48.66636,7.1759,8.2
48.74976,7.17451,8.2
48.83316,7.17387,8.2
48.91656,7.17419,8.2
48.99996,7.17494,8.2
49.08336,7.17658,8.2
49.16676,7.17346,8.2
49.25016,7.17514,8.2
49.33356,7.17484,8.2
49.41636,7.17447,8.2
49.49976,7.17466,8.2
49.58316,7.17454,8.2
49.66656,7.17339,8.2
49.74996,7.17447,8.2
49.83336,7.17401,8.2
49.91676,7.17302,8.2
50.00016,7.17212,8.2
50.08356,7.17451,8.2
50.16636,7.1682,8.2
50.24976,7.17029,8.2
50.33316,7.16968,8.2
50.41656,7.16877,8.2
50.49996,7.16842,8.2
50.58336,7.16758,8.2
50.66676,7.16552,8.2
50.75016,7.16507,8.2
50.83356,7.16392,8.2
50.91636,7.16033,8.2
50.99976,7.16202,8.2
51.08316,7.1598,8.2
51.16656,7.16085,8.2
51.24996,7.16101,8.2
51.33336,7.16042,8.2
51.41676,7.16193,8.2
51.50016,7.16001,8.2
51.58356,7.16063,8.2
51.66636,7.16246,8.2
51.74976,7.16557,8.2
51.83316,7.16202,8.2
51.91656,7.16147,8.2
51.99996,7.16321,8.2
52.08336,7.16509,8.2
52.16676,7.16618,8.2
52.25016,7.16742,8.2
52.33356,7.16616,8.2
52.41636,7.16485,8.2
52.49976,7.16697,8.2
52.58316,7.16422,8.2
52.66656,7.16518,8.2
52.74996,7.16639,8.2
